jname,x,y,hex_color
"Journal of Headache and Pain",0.6340426402229611,0.16659074988192668,#CDC673
"Zoomorphology",0.5874930772313485,0.9773098594314048,#20c157
"Social Policy & Administration",0.2958465933124689,0.27348930503312385,#ffff0c
"Physics of Life Reviews",0.20634455229958576,0.8269809629354483,#CDC673
"Transfusion Science",0.9093451882019588,0.4856628936354179,#FF0000
"Medical Hypotheses",0.7001898237387068,0.485622918848021,#8B0000
"Clinics in Sports Medicine",0.5917889145088645,0.06929929424168663,#8B6508
"Japanese Dental Science Review",0.5989386730145827,0.4409164449274473,#8B6508
"Ite Journal-institute of Transportation Engineers",0.2937249349566728,0.717687189393888,#2dffff
"Language Sciences",0.21806538261262434,0.09487485221857396,#ffff0c
"International Journal of Mental Health and Addiction",0.4596001666692146,0.2464812679783734,#8B6508
"International Review of the Red Cross",0.23904456320898004,0.3163782118544721,#ffff0c
"Social Science Quarterly",0.31521920046193,0.2910241667251587,#ffff0c
"Trends in Cognitive Sciences",0.4395990305658799,0.3254988337413814,#CDC673
"New Directions for Teaching and Learning",0.33519216053274603,0.0679587883413907,#ffff0c
"Ecological Monographs",0.5971634406726767,0.8768206260497061,#20c157
"Theoretical Chemistry Accounts",0.5426865449568303,0.6360259251667024,#0001fa
"British Journal of Medical and Surgical Urology",0.9467029186198128,0.3079903470778807,#FF0000
"Journal of Heterocyclic Chemistry",0.5524520935604367,0.654399578946889,#0001fa
"BMC Cell Biology",0.7631467912866483,0.5632276936150793,#8B0000
"Journal of Long-term Effects of Medical Implants",0.5756067064741508,0.4615353485836496,#8B6508
"Journal of Education Policy",0.3643661188852297,0.026133573843035243,#ffff0c
"Bulletin De L Academie Veterinaire De France",0.8342241493278271,0.7993583600514433,#FF0000
"Journal of Molecular Structure",0.4867564373992828,0.6569430482852199,#0001fa
"Cyta-journal of Food",0.6639208490412413,0.6909911550946264,#20c157
"American Journal of Otology",0.4910691869108771,0.011833652777214513,#CDC673
"Spanish in Context",0.242436147812994,0.08980700005007758,#EE9A00
"Revista Espanola De Enfermedades Digestivas",0.8913069314663306,0.21802570145313413,#FF0000
"Injury Prevention",0.6461461604786999,0.34300148323813545,#8B6508
"Journal of Polymer Engineering",0.4546878624822414,0.7405630004872888,#0001fa
"Journal of Beliefs & Values-studies in Religion & Education",0.3148811912699312,0.13562807522496345,#EE9A00
"Journal of Neuropathology and Experimental Neurology",0.6678210193186505,0.19493161715069168,#CDC673
"International Journal of Modern Physics C",0.2022840691172219,0.8324635653628151,#663788
"Criminology & Criminal Justice",0.3337124280810971,0.2061719269125448,#ffff0c
"Biogeochemistry",0.5130970938960022,0.8839203361091656,#20c157
"Annals of Otology, Rhinology, and Laryngology",0.4986662351235775,0.00648240461528619,#CDC673
"Language in Society",0.22621376526995265,0.11071375319972676,#ffff0c
"Microelectronics Reliability",0.3974651071766295,0.6777846375283478,#2dffff
"Rehabilitation",0.5496698148562198,0.2047017321648027,#CDC673
"Womens History Review",0.1544698262142177,0.2483314036802559,#EE9A00
"Therapy",0.6509404077642246,0.4912998200907458,#FF0000
"Allelopathy Journal",0.6634054537858752,0.7761706931196394,#20c157
"Journal of Applied Aquaculture",0.5412567615320952,0.9831017465517368,#20c157
"Communications in Mathematical Sciences",0.17762911389967975,0.7747881259899406,#663788
"Stewart Postharvest Review",0.6711425897355647,0.7413353545094871,#20c157
"Infection and Immunity",0.7954579415213784,0.6793314097900323,#8B0000
"Journal of Statistics Education",0.3572189728325715,0.07766111319363757,#ffff0c
"Teachers College Record",0.3896488683847028,0.05163114308699592,#ffff0c
"Journal of Pharmacy Teaching",0.5767238243750499,0.3041307280573763,#FF0000
"Australia and New Zealand Health Policy",0.6324774306310181,0.34132721822642403,#8B6508
"Canadian Psychology",0.3990657907091693,0.26827145024647564,#ffff0c
"Metroeconomica",0.1421518922200542,0.4575526384101389,#ffff0c
"Molecular Medicine Reports",0.780762580960218,0.5274020636311408,#663788
"The Journal of the American Osteopathic Association",0.5829543398231544,0.12117487901296516,#8B6508
"Annual Review of Nuclear and Particle Science",0.25930875286769123,0.8699348052065217,#663788
"Knowledge Based Systems",0.18501513598154665,0.5627557982729785,#fb01ff
"Hematology",0.8839967038197732,0.4885735996795295,#FF0000
"Pediatric and Developmental Pathology",0.8867702442928778,0.4468169939908775,#8B6508
"Linguistics",0.20312827720581125,0.07849092314913396,#EE9A00
"Hiv Medicine",0.8473721091695924,0.6358094864281696,#FF0000
"Progress in Medicinal Chemistry",0.667667819154801,0.5931785466531226,#0001fa
"Review of Financial Economics",0.09324829168138213,0.4486427886018461,#ffff0c
"Harvard Theological Review",0.10315376874313076,0.2477482742877413,#EE9A00
"Episodes",0.4215647569699377,0.9390384557881596,#FF6600
"Revista Clinica Espanola",0.7237561109890612,0.34705679844854115,#8B6508
"Defense & Security Analysis",0.19656489417523915,0.3327759837810108,#ffff0c
"Atmospheric Science Letters",0.4818191189799558,0.8840935326007391,#FF6600
"Indian Journal of Rheumatology",0.9346033260186776,0.4062115418747081,#FF0000
"Notes",0.1574852889238706,0.14018554899545216,#EE9A00
"Environmental Education Research",0.3855727899481134,0.4961149913476758,#ffff0c
"Current Pharmaceutical Design",0.6595609223891827,0.5654848218712836,#0001fa
"Adoption Quarterly",0.402276033393648,0.18567281503678448,#ffff0c
"Social Compass",0.23855203267051545,0.2493368830522965,#ffff0c
"Polymer Science Series C",0.4724175761496073,0.7276475941983344,#0001fa
"IEEE Intelligent Systems",0.17378465391374048,0.548458425132605,#fb01ff
"International Journal of Electronic Security and Digital Forensics",0.16023360601165712,0.5958737979932657,#ffff0c
"Classical Antiquity",0.37196203536866906,0.5046534826569601,#EE9A00
"Annee Psychologique",0.41431874896373694,0.30418919463745003,#CDC673
"BMC Psychiatry",0.5006637352329522,0.2198435550013592,#8B6508
"American Journal of Science",0.4308465043032744,0.8972217754413401,#FF6600
"Journal for Nature Conservation",0.5851876630526562,0.8653437920980427,#20c157
"Southwestern Entomologist",0.6508644327031834,0.9363325532234784,#20c157
"Bulletin of the American Museum of Natural History",0.6028979482854656,0.9627870304779138,#FF6600
"Ameghiniana",0.4311051562713281,0.964488708160736,#FF6600
"Applied Physics Letters",0.4442239741690793,0.6512929237312653,#663788
"Pest Management Science",0.6820388545038729,0.9360527413048402,#20c157
"Geography Compass",0.3653845268571077,0.5444293592081053,#ffff0c
"Journal of Applied Mathematics and Stochastic Analysis",0.13236264163698935,0.7761940241882528,#663788
"Pet Clinics",0.763061390101095,0.2410253272733858,#FF0000
"DNA Repair",0.7504933420881693,0.5868894536418987,#8B0000
"Wuhan University Journal of Natural Sciences",0.6072940625338679,0.7333532795152524,#fb01ff
"Engineering Journal",0.3734583584069411,0.7926238931333882,#2dffff
"Politics and Policy",0.20065975194902047,0.3618479031143797,#ffff0c
"International Journal of Internet Marketing and Advertising",0.3458977901616788,0.4368874288177941,#ffff0c
"Annals of Behavioral Medicine",0.5047415594976482,0.2663053082805923,#8B6508
"Respiration",0.9843677701007028,0.4462990569326261,#FF0000
"The Journal of Medical Humanities",0.5507511807911042,0.2571045019690204,#8B6508
"Russian Journal of Nondestructive Testing",0.3334312158835297,0.7375915588847215,#663788
"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine",0.5162923569526927,0.5290179887461696,#8B6508
"Numerical Linear Algebra With Applications",0.18570537736537487,0.7547075230863491,#663788
"Philosophia",0.07634104663970973,0.31315812915898905,#EE9A00
"Nonlinear Dynamics",0.1903894576501075,0.8045972756172423,#2dffff
"Transactions of the Institute of Measurement and Control",0.2432952319794657,0.7036937747276566,#fb01ff
"Phi Delta Kappan",0.3931358705689556,0.05473669725825578,#ffff0c
"Medical Care",0.5921728009879581,0.332525217733729,#8B6508
"Journal of Physical Therapy Science",0.5587557953276516,0.0902961742912041,#8B6508
"Journal of Gastroenterology and Hepatology",0.9037822526174712,0.22513578181156,#FF0000
"Thinking Skills and Creativity",0.3727418125728096,0.10686568434176508,#ffff0c
"Annals of The Entomological Society of America",0.6589674896529609,0.9527028022875038,#20c157
"Medicine, Conflict and Survival",0.6390659931213527,0.3846687155483992,#2dffff
"IDS Bulletin",0.14088535332436522,0.3606376600150138,#ffff0c
"Jacc-cardiovascular Imaging",0.7950820453484458,0.29831774973422714,#FF0000
"Prometheus",0.28344145372703633,0.4772697768540662,#ffff0c
"Quarterly Journal of Mathematics",0.10713986564925114,0.7143091381705341,#663788
"Journal of Athletic Training",0.5880247382043419,0.07135526554037164,#8B6508
"British Corrosion Journal",0.4136190776734756,0.7354380273719706,#2dffff
"Vivarium-an International Journal for The Philosophy and Intellectual Lifeof The Middle Ages and Renaissance",0.08082517732708244,0.273369413604165,#EE9A00
"Current Opinion in Gastroenterology",0.9011135109247772,0.2126866191384941,#FF0000
"Integral Equations and Operator Theory",0.1312492012700439,0.7884189172866042,#663788
"Biomass & Bioenergy",0.5939424575995254,0.7390769676840938,#2dffff
"Mathematical Programming",0.15193984705768734,0.7044486764785942,#663788
"Novon",0.6399540811768718,0.846221175256072,#20c157
"ACM Transactions on Graphics",0.17271703157486554,0.6732043850637957,#fb01ff
"European Journal of International Relations",0.21763457287951926,0.3285360846755822,#ffff0c
"Acta geographica Slovenica",0.3646018296797022,0.5275511609696993,#ffff0c
"Gastroenterology Research and Practice",0.8949145879611728,0.21907284917807834,#FF0000
"Journal of Drug Issues",0.4526741002337507,0.2515881930441169,#8B6508
"Arquivo Brasileiro De Medicina Veterinaria E Zootecnia",0.8307507560453317,0.7879154719809663,#8B0000
"Clinical Pediatrics",0.6739066204499556,0.255845819653002,#FF0000
"European Physical Journal D",0.3914957835710353,0.6502778401516526,#663788
"Vetus Testamentum",0.11451968093270848,0.24011084184192985,#EE9A00
"Economic Policy",0.13011513666557778,0.4333542458772791,#ffff0c
"Optics and Laser Technology",0.3515040381747161,0.6346621954059262,#fb01ff
"Journal of Aging Studies",0.5299564869609509,0.14797824335821316,#8B6508
"European Journal of Psychology of Education",0.3786630852020276,0.0897642715857276,#ffff0c
"Electromagnetic Biology and Medicine",0.5617874506257918,0.538852145329907,#8B6508
"Endocrine Journal",0.7690579672177993,0.4000339277868468,#FF0000
"Journal of Consulting Psychology",0.4630384347926942,0.22571278637766906,#ffff0c
"Revista Espanola De Medicina Nuclear",0.7636155044848002,0.24138535986475085,#FF0000
"Journal of Education Finance",0.3889685667520829,0.04098076598703768,#ffff0c
"Journal of The American Society of Brewing Chemists",0.668199385932155,0.7075353197377612,#0001fa
"Materials Science-poland",0.4009381923699863,0.6981491538610949,#fb01ff
"Science China-life Sciences",0.7758041982590838,0.6239676657860052,#20c157
"International Journal of Immunopathology and Pharmacology",0.8453185778071601,0.5570658026041028,#FF0000
"Microsurgery",0.7659408595762798,0.1219087509643734,#8B6508
"Current Bioactive Compounds",0.5592318491817514,0.6815687224424453,#0001fa
"Ophthalmic Epidemiology",0.5190329842752651,0.4252707618628497,#8B6508
"Actas Urologicas Espanolas",0.9441179069763737,0.3130683889997952,#FF0000
"Canadian Journal of Occupational Therapy",0.5230498816466254,0.09718983510705163,#CDC673
"Journal of General and Applied Microbiology",0.7581939915857036,0.6978434439199614,#6B8E23
"Neurologic Clinics",0.6510060913442974,0.18157027182095428,#CDC673
"Current Chemical Biology",0.6892216139739915,0.642976315417591,#6B8E23
"Numerical Heat Transfer Part A-applications",0.27349750627783515,0.8054836886463043,#2dffff
"Team Performance Management",0.3110023496100043,0.3971179685654484,#ffff0c
"Neuropsychobiology",0.5145860871170197,0.2345819355138396,#CDC673
"International Journal of Low Radiation",0.5708826700781815,0.5397737995568289,#8B6508
"College English",0.28965341910923736,0.09450264380038843,#ffff0c
"Canadian Journal of Anaesthesia-journal Canadien D Anesthesie",0.6347440923728089,0.11386977591031924,#FF0000
"Memory",0.4197372962286886,0.3147317981823741,#CDC673
"History and Technology",0.06803830427791517,0.2583599038474277,#EE9A00
"Elementary School Journal",0.39366434529880334,0.06430367357355044,#ffff0c
"New Zealand Journal of Crop and Horticultural Science",0.6810628205037209,0.7576270293791806,#20c157
"Quantum Information & Computation",0.22212968290051865,0.8479458264070521,#663788
"Aquaculture Research",0.5394357393545312,0.9838330675958488,#20c157
"Korean Circulation Journal",0.8092330445271945,0.3190724725560328,#FF0000
"Integrated Manufacturing Systems",0.2518049026675337,0.5387629383022653,#ffff0c
"IEEE Transactions on Nanotechnology",0.42693582470478014,0.6501066856045489,#663788
"Acta Seismologica Sinica",0.3765984991256225,0.8623407358408758,#2dffff
"Revista De Hispanismo Filosofico",0.17135778117634956,0.22133296824298526,#EE9A00
"Property Management",0.31481146748867306,0.5365274178237323,#ffff0c
"Journal of The Asia Pacific Economy",0.13544368909780996,0.40484890870255297,#ffff0c
"Prevention Science",0.445543073144246,0.24716491592794435,#8B6508
"Journal of The Hattori Botanical Laboratory",0.6415804649567269,0.8448804848261141,#20c157
"Feminist Legal Studies",0.25227800765767844,0.3067182203249156,#ffff0c
"Purinergic Signalling",0.6822141649326332,0.5381481916154914,#CDC673
"Museum Management and Curatorship",0.13223667098751493,0.3229859364296029,#ffff0c
"Journal of Industrial Relations",0.2899047503695325,0.36883975144114334,#ffff0c
"Pluralist",0.07852474424543084,0.2955893371355287,#EE9A00
"Annual Review of Genetics",0.7643476367671723,0.6036699691629492,#FF0000
"Journal of The American Society of Hypertension",0.7873144402255964,0.3449618459834933,#8B6508
"Circulation-cardiovascular Imaging",0.7950075810229846,0.2981779740526961,#FF0000
"Social Security Bulletin",0.5824701763190444,0.32599170155003226,#8B6508
"Teaching Mathematics and Its Applications",0.3565008369492022,0.07963914891289271,#ffff0c
"Review of Development Economics",0.13169219382122122,0.4151589326731968,#ffff0c
"Acta Physico-chimica Sinica",0.511245236081162,0.6814756589540288,#0001fa
"Oceanologica Acta",0.5073736566620133,0.9217576850477096,#20c157
"Indoor Air",0.5549227922352996,0.484692420885369,#2dffff
"African Anthropologist",0.218145748626749,0.2777985730080993,#ffff0c
"Death Studies",0.5682812147496116,0.1925287550173901,#ffff0c
"Andean Geology",0.421049724613358,0.9386299334854707,#FF6600
"French Review",0.2441138622273249,0.08868055229461741,#ffff0c
"Infant Behavior & Development",0.4149117217514963,0.1176334999111561,#ffff0c
"Revista Da Escola De Enfermagem Da Usp",0.6109901146683098,0.23697400057772,#8B6508
"Aaps Journal",0.5638818170378624,0.5720735912996697,#8B6508
"Italian Journal of Medicine",0.7246862561381757,0.34999901310810083,#FF0000
"Acta Obstetricia et Gynecologica Scandinavica",0.7058126201009417,0.2942290754081656,#FF0000
"Dementia and Geriatric Cognitive Disorders",0.5443653418717488,0.17435256686552614,#CDC673
"Chemical Geology",0.4322328418312393,0.8929660203992743,#FF6600
"Journal of Mathematical Sciences-the University of Tokyo",0.11475667582125625,0.7868192682121653,#663788
